,title,comment,timetable
180,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>428ワイの元上司は明日の確実な数字書けやったな,['23:28:17']
181,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>425>>426こんなに悲しいお遊戯ごっこがあるか？,['23:28:18']
182,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>434ミキタニ氏の経営って基本これだけやでｗ,['23:28:47']
183,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",これを全事業長相手にやってるという,['23:29:23']
184,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>433あ、これ夕方以降の話ね,['23:29:32']
185,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>433>>434ところがどっこい...お遊戯じゃありません...!現実っ...これが現実っ...!,['23:29:32']
186,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>436それが本当ならよう詰める気力持つな,['23:30:07']
187,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>434関西系じゃ普通やが🤔,['23:30:14']
188,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>434関西系じゃ普通やが🤔,['23:31:23']
189,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",昔の住友銀行だと灰皿パッカーン頭に飛んできたと言う,['23:32:58']
190,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>442ありそうやなあ,['23:41:28']
191,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>440>>441なんやねんお前ら・・・,['23:46:11']
192,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>442は？昔はどこでも灰皿飛んでたからゲーセンでも灰皿はフライングしてたしその辺の店でもフライングしてたゾ,['23:47:31']
193,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>445ゲーセンにも部長や課長おったんやな,['23:48:43']
194,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>444下の方はレス繰り返す荒らしみたいなやつワイもされた,['23:49:05']
195,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>446空飛ぶ灰皿,['23:51:18']
196,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>446いや対戦ゲーとかで負けたらキレて灰皿投げるんや灰皿ソニックとか言われてる,['23:52:02']
197,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",https://news.yahoo.co.jp/articles/57a5f9e1be429b684be455f4c8b1ecd75ae20d2e住友で思い出したけどここも楽しいことに,['23:52:31']
198,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",イッチのレス読んでもよくわからんねんけど楽天と下請けが発注料金釣り上げて物価高とかで楽天が発注できなくなり下請けが仕事がなくなりなおかつインフレで他の仕事もないってこと？,['23:57:06']
199,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>451物価高というより基地局増やすのに失敗した,['23:59:39']
200,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",思ったより契約台数伸びんから基地局増やすにも増せんのや,['00:00:29']
201,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",楽天の使い道ってモバイルルーターに刺して固定回線風に月500ギガ使うしかないやろ,['00:01:29']
202,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",>>453>>452うーん…明日新聞ちゃんと読まないとわからんわ,['00:12:01']
203,"
【悲報】楽天モバイル、物流界に連鎖倒産を起こすwww
",プラチナバンドがまず分からんしな,['00:14:41']
204,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",草,['22:28:16']
205,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",ハシカンに足裏で潰してもらった寿司食べたい,['23:24:17']
206,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",なんかハシカン信者が混じってるな🤔,['23:24:50']
207,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>266黄色ブドウ球菌付きでお得なのに,['23:24:53']
208,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",ハシカンはどうでもいいわ,['23:25:07']
209,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>230さっさと死ねこの生きてる価値ないゴミ,['23:25:55']
210,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>274それはいいすぎ,['23:26:11']
211,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",まぁ卒業生は明日から職場でペロペロ高校と呼ばれるやろな,['23:28:11']
212,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>276イジリー岡田高校とも呼ばれそう,['23:28:52']
213,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>275自虐してるだけやでそいつ,['23:29:16']
214,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",このアホ面がこの先生き残るには賠償金払う系YouTuberか,['23:29:55']
215,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",元祖バイトテロ,['23:29:57']
216,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",出身は岐阜の・・・ペロ高です・・・ちょっと可哀想,['23:29:57']
217,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>276飲み会上司「ほら、あれやってみ！w」同僚「ｷｬｯｷｬ」新入社員「でっ..できません...」,['23:30:09']
218,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",こんなクソガキの親なんてもし上級国民でもいいとこ1000万とかしか払えないから泣き寝入りでしょ,['23:30:42']
219,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",昨日のNHKがこのタイミングで伊藤英明の先祖特集やってるとは,['23:32:17']
220,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>280なお、https://ja.wikipedia.org/wiki/%E4%BF%9D%E9%A3%9F%E7%A5%9E,['23:32:22']
221,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>275すまん、久々にゴミみたいな奴を見て興奮してしまった。ゴキブリ見た時と同じような感覚,['23:32:45']
222,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",バイトテロで店ひとつ潰した多摩大学の石井湧也くんものうのうと金も大して払わず生きてるし今回もそうなるんかなぁ徹底的にやってほしいわ,['23:33:39']
223,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",バイトテロで店ひとつ潰した多摩大学の石井湧也くんものうのうと金も大して払わず生きてるし今回もそうなるんかなぁ徹底的にやってほしいわ,['23:34:04']
224,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",ワイの知り合いで自分で生姜の箱半分くらい食うやついたんやけどセーフ？,['23:34:08']
225,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",ワイの知り合いで自分で生姜の箱半分くらい食うやついたんやけどセーフ？,['23:34:25']
226,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>290ID似てて草って言って欲しいんか？,['23:35:08']
227,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>283民事訴訟起こしてニュースにしてもらって裏では和解で済ますのが定石だろうね民事は民事で和解したら刑事も被害届取り下げで手打ちかな,['23:36:13']
228,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>291NGすら出来んお客さんダサすぎや😅,['23:36:15']
229,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",こういう要因で下がった分はそのまま上がるから今が買い目なんやで,['23:36:57']
230,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>292実質じゅんぺいの勝ちだよなこれって,['23:54:30']
231,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>294もしかしてインサイダー？,['23:54:42']
232,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",これ親にどんくらい請求できんだろせいぜい1000万くらいか？,['23:56:01']
233,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",草,['23:58:49']
234,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",今後のためにも徹底的にやって頂きたい,['00:00:03']
235,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",じゅんぺいって賠償金をクラウドファンディングで集めるとか言い出しそうな底知れない頭の悪さがあるよな,['00:05:09']
236,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",なんかこう100人くらいペシャンコになって死ぬくらいの影響ではあるよな,['00:16:42']
237,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",新しいスシローぺろぺろのコピペ作成中かな,['00:24:17']
238,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",訴えて欲しいわw,['00:30:18']
239,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",低能は借金苦で自殺させろ,['00:30:43']
240,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",みせしめに懲役でもいいやろ。,['00:30:44']
241,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",ワイたまたま岐南店行ったことあるのなんか嫌やなぁ,['00:31:10']
242,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>300名前にPが入ってる時点でアタオカ毒親っぽさあるし遺伝しとるやろね,['00:32:22']
243,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",>>307これじゃ1000万どころか数百万も取れないやろな,['00:45:42']
244,"
岐南工業生がぺろぺろした結果ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
",客の倫理を信用して衛生管理を怠っているスシローさんサイドにも非はある大体コロナ化のおかげで明らかになった通りしゃべるだけで人間は大量のつばを飛ばしとるんやぞふたぐらいないとあかんわいな,['00:47:46']
